Row Labels,Lat,Long,Cluster
RWS01_MONIBAS_0081hrr0008ra,52.422100000000000,4.875000000000000,North
RWS01_MONIBAS_0081hrr0013ra,52.426000000000002,4.875800000000000,North
RWS01_MONIBAS_0090vwq0041ra,52.333900000000000,4.999700000000000,east
RWS01_MONIBAS_0100vwa0036ra,52.409700000000001,4.932000000000000,North
RWS01_MONIBAS_0100vwa0138ra,52.336700000000000,4.940300000000000,east
RWS01_MONIBAS_0100vwa0146ra,52.332900000000002,4.929600000000000,south
RWS01_MONIBAS_0100vwa0172ra,52.334499999999998,4.896400000000000,south
RWS01_MONIBAS_0100vwb0129ra,52.340200000000003,4.951300000000000,east
RWS01_MONIBAS_0100vwb0140ra,52.335700000000003,4.937900000000000,east
RWS01_MONIBAS_0100vwb0147ra,52.332599999999999,4.927900000000000,south
RWS01_MONIBAS_0100vwb0183ra,52.335099999999997,4.894500000000000,south
RWS01_MONIBAS_0100vwb0199ra,52.338900000000002,4.860100000000000,south
RWS01_MONIBAS_0100vwc0131ra,52.338900000000002,4.949600000000000,east
RWS01_MONIBAS_0100vwc0140ra,52.335400000000000,4.938200000000000,east
RWS01_MONIBAS_0100vwc0147ra,52.331800000000001,4.928700000000000,south
RWS01_MONIBAS_0100vwc0175ra,52.335099999999997,4.894500000000000,south
RWS01_MONIBAS_0100vwc0199ra,52.337699999999998,4.859000000000000,south
RWS01_MONIBAS_0100vwd0127ra,52.341400000000000,4.953900000000000,east
RWS01_MONIBAS_0100vwd0137ra,52.336599999999997,4.941200000000000,east
RWS01_MONIBAS_0100vwd0146ra,52.332700000000003,4.930300000000000,south
RWS01_MONIBAS_0100vwd0173ra,52.333799999999997,4.895500000000000,south
RWS01_MONIBAS_0100vwn0290ra,52.406700000000001,4.855600000000000,North
RWS01_MONIBAS_0100vwn0293ra,52.408999999999999,4.858700000000000,North
RWS01_MONIBAS_0100vwn0296ra,52.411200000000001,4.860900000000000,North
RWS01_MONIBAS_0100vwn0297ra,52.412399999999998,4.862100000000000,North
RWS01_MONIBAS_0100vwn0299ra,52.413400000000003,4.863000000000000,North
RWS01_MONIBAS_0100vwn0300ra,52.414700000000003,4.864300000000000,North
RWS01_MONIBAS_0100vwn0300rb,52.414000000000001,4.863600000000000,North
RWS01_MONIBAS_0100vwn0302ra,52.415900000000001,4.865400000000000,North
RWS01_MONIBAS_0100vwn0304ra,52.417200000000001,4.866600000000000,North
RWS01_MONIBAS_0100vwn0307ra,52.419499999999999,4.868800000000000,North
RWS01_MONIBAS_0100vwn0308ra,52.420699999999997,4.870200000000000,North
RWS01_MONIBAS_0100vwp0113ra,52.352800000000002,4.962900000000000,east
RWS01_MONIBAS_0100vwp0276ra,52.396599999999999,4.844900000000000,West
RWS01_MONIBAS_0100vwp0281ra,52.399999999999999,4.848200000000000,West
RWS01_MONIBAS_0100vwp0285ra,52.403100000000002,4.851900000000000,North
RWS01_MONIBAS_0100vwp0287ra,52.404699999999998,4.853800000000000,North
RWS01_MONIBAS_0100vwp0290ra,52.406999999999996,4.856700000000000,North
RWS01_MONIBAS_0100vwp0294ra,52.409700000000001,4.860100000000000,North
RWS01_MONIBAS_0100vwp0296ra,52.411299999999997,4.861700000000000,North
RWS01_MONIBAS_0100vwp0298ra,52.412500000000001,4.862800000000000,North
RWS01_MONIBAS_0100vwp0299ra,52.413200000000003,4.863500000000000,North
RWS01_MONIBAS_0100vwp0300ra,52.414000000000001,4.864300000000000,North
RWS01_MONIBAS_0100vwp0301ra,52.414600000000000,4.864800000000000,North
RWS01_MONIBAS_0100vwp0302ra,52.415399999999998,4.865600000000000,North
RWS01_MONIBAS_0100vwp0303ra,52.416100000000000,4.866300000000000,North
RWS01_MONIBAS_0100vwp0307ra,52.419100000000000,4.869200000000000,North
RWS01_MONIBAS_0100vwp0308ra,52.420200000000001,4.870500000000000,North
RWS01_MONIBAS_0100vwp0312ra,52.421999999999997,4.874300000000000,North
RWS01_MONIBAS_0100vwp0317ra,52.426000000000002,4.875000000000000,North
RWS01_MONIBAS_0100vwq0276ra,52.396500000000003,4.844800000000000,West
RWS01_MONIBAS_0100vwq0281ra,52.399999999999999,4.848200000000000,West
RWS01_MONIBAS_0100vwq0285ra,52.403100000000002,4.851900000000000,North
RWS01_MONIBAS_0100vwq0290ra,52.406999999999996,4.856700000000000,North
RWS01_MONIBAS_0100vwq0294ra,52.409700000000001,4.860100000000000,North
RWS01_MONIBAS_0100vwq0296ra,52.411299999999997,4.861700000000000,North
RWS01_MONIBAS_0100vwq0298ra,52.412500000000001,4.862800000000000,North
RWS01_MONIBAS_0100vwq0299ra,52.413200000000003,4.863500000000000,North
RWS01_MONIBAS_0100vwq0300ra,52.414000000000001,4.864300000000000,North
RWS01_MONIBAS_0100vwq0301ra,52.414600000000000,4.864800000000000,North
RWS01_MONIBAS_0100vwq0302ra,52.415399999999998,4.865600000000000,North
RWS01_MONIBAS_0100vwq0303ra,52.416100000000000,4.866300000000000,North
RWS01_MONIBAS_0100vwq0307ra,52.419100000000000,4.869200000000000,North
RWS01_MONIBAS_0100vwq0308ra,52.420200000000001,4.870400000000000,North
RWS01_MONIBAS_0100vwr0155ra,52.329099999999997,4.917700000000000,south
RWS01_MONIBAS_0100vws0163ra,52.328299999999999,4.907000000000000,south
RWS01_MONIBAS_0100vws0166ra,52.330300000000001,4.902800000000000,south
RWS01_MONIBAS_0100vws0206ra,52.338999999999999,4.830800000000000,West
RWS01_MONIBAS_0100vws0212ra,52.339300000000001,4.839100000000000,West
RWS01_MONIBAS_0100vws0312ra,52.426499999999997,4.874600000000000,North
RWS01_MONIBAS_0100vws0319ra,52.424999999999997,4.885100000000000,North
RWS01_MONIBAS_0100vws0322ra,52.425300000000000,4.889600000000000,North
RWS01_MONIBAS_0100vwt0113ra,52.353000000000002,4.963900000000000,east
RWS01_MONIBAS_0100vwt0115ra,52.351199999999999,4.961700000000000,east
RWS01_MONIBAS_0100vwt0119ra,52.349400000000003,4.964900000000000,east
RWS01_MONIBAS_0100vwt0158ra,52.329400000000000,4.913400000000000,south
RWS01_MONIBAS_0101hrl0013ra,52.422100000000000,4.904800000000000,North
RWS01_MONIBAS_0101hrl0022ra,52.417600000000000,4.915400000000000,North
RWS01_MONIBAS_0101hrl0027ra,52.414900000000003,4.922000000000000,North
RWS01_MONIBAS_0101hrl0033ra,52.411499999999997,4.928800000000000,North
RWS01_MONIBAS_0101hrl0037ra,52.409599999999998,4.932800000000000,North
RWS01_MONIBAS_0101hrl0042ra,52.407400000000003,4.939300000000000,east
RWS01_MONIBAS_0101hrl0047ra,52.405099999999997,4.946900000000000,east
RWS01_MONIBAS_0101hrl0050ra,52.403799999999997,4.949800000000000,east
RWS01_MONIBAS_0101hrl0056ra,52.400199999999998,4.956600000000000,east
RWS01_MONIBAS_0101hrl0062ra,52.395899999999997,4.961900000000000,east
RWS01_MONIBAS_0101hrl0067ra,52.392200000000003,4.965100000000000,east
RWS01_MONIBAS_0101hrl0071ra,52.389000000000003,4.967800000000000,east
RWS01_MONIBAS_0101hrl0074ra,52.386099999999999,4.970200000000000,east
RWS01_MONIBAS_0101hrl0077ra,52.383600000000001,4.971900000000000,east
RWS01_MONIBAS_0101hrl0080ra,52.381300000000003,4.973100000000000,east
RWS01_MONIBAS_0101hrl0085ra,52.377099999999999,4.974100000000000,east
RWS01_MONIBAS_0101hrl0087ra,52.375300000000003,4.974200000000000,east
RWS01_MONIBAS_0101hrl0088ra,52.373600000000003,4.974200000000000,east
RWS01_MONIBAS_0101hrl0090ra,52.372399999999999,4.974000000000000,east
RWS01_MONIBAS_0101hrl0092ra,52.370800000000003,4.973600000000000,east
RWS01_MONIBAS_0101hrl0094ra,52.369100000000003,4.973100000000000,east
RWS01_MONIBAS_0101hrl0097ra,52.365800000000000,4.971400000000000,east
RWS01_MONIBAS_0101hrl0101ra,52.362900000000003,4.969900000000000,east
RWS01_MONIBAS_0101hrl0105ra,52.359400000000001,4.967900000000000,east
RWS01_MONIBAS_0101hrl0109ra,52.356299999999997,4.966200000000000,east
RWS01_MONIBAS_0101hrl0112ra,52.353299999999997,4.964400000000000,east
RWS01_MONIBAS_0101hrl0115ra,52.350999999999999,4.962700000000000,east
RWS01_MONIBAS_0101hrl0120ra,52.346699999999998,4.958700000000000,east
RWS01_MONIBAS_0101hrl0124ra,52.343699999999998,4.955800000000000,east
RWS01_MONIBAS_0101hrl0129ra,52.339900000000000,4.951400000000000,east
RWS01_MONIBAS_0101hrl0131ra,52.338999999999999,4.949500000000000,east
RWS01_MONIBAS_0101hrl0135ra,52.337600000000002,4.944500000000000,east
RWS01_MONIBAS_0101hrl0138ra,52.336199999999998,4.939800000000000,east
RWS01_MONIBAS_0101hrl0140ra,52.335599999999999,4.938100000000000,east
RWS01_MONIBAS_0101hrl0144ra,52.333700000000000,4.933100000000000,south
RWS01_MONIBAS_0101hrl0147ra,52.332200000000000,4.928500000000000,south
RWS01_MONIBAS_0101hrl0151ra,52.330300000000001,4.923200000000000,south
RWS01_MONIBAS_0101hrl0155ra,52.328800000000001,4.918200000000000,south
RWS01_MONIBAS_0101hrl0160ra,52.328499999999998,4.910800000000000,south
RWS01_MONIBAS_0101hrl0166ra,52.330300000000001,4.902900000000000,south
RWS01_MONIBAS_0101hrl0170ra,52.332200000000000,4.898900000000000,south
RWS01_MONIBAS_0101hrl0175ra,52.335400000000000,4.892500000000000,south
RWS01_MONIBAS_0101hrl0181ra,52.338099999999997,4.886200000000000,south
RWS01_MONIBAS_0101hrl0186ra,52.338600000000000,4.877800000000000,south
RWS01_MONIBAS_0101hrl0191ra,52.338400000000000,4.871300000000000,south
RWS01_MONIBAS_0101hrl0197ra,52.338099999999997,4.862900000000000,south
RWS01_MONIBAS_0101hrl0197rb,52.338099999999997,4.862900000000000,south
RWS01_MONIBAS_0101hrl0199ra,52.337800000000001,4.859100000000000,south
RWS01_MONIBAS_0101hrl0205ra,52.337400000000002,4.851200000000000,south
RWS01_MONIBAS_0101hrl0208ra,52.337200000000003,4.846500000000000,West
RWS01_MONIBAS_0101hrl0212ra,52.338600000000000,4.841600000000000,West
RWS01_MONIBAS_0101hrl0214ra,52.341299999999997,4.840900000000000,West
RWS01_MONIBAS_0101hrl0218ra,52.344400000000000,4.840900000000000,West
RWS01_MONIBAS_0101hrl0218rb,52.344400000000000,4.840900000000000,West
RWS01_MONIBAS_0101hrl0221ra,52.346899999999998,4.840900000000000,West
RWS01_MONIBAS_0101hrl0221rb,52.346899999999998,4.840900000000000,West
RWS01_MONIBAS_0101hrl0222ra,52.348300000000002,4.841200000000000,West
RWS01_MONIBAS_0101hrl0222rb,52.348300000000002,4.841200000000000,West
RWS01_MONIBAS_0101hrl0225ra,52.350800000000000,4.842300000000000,West
RWS01_MONIBAS_0101hrl0228ra,52.353400000000001,4.842500000000000,West
RWS01_MONIBAS_0101hrl0233ra,52.357999999999997,4.842400000000000,West
RWS01_MONIBAS_0101hrl0239ra,52.362900000000003,4.842200000000000,West
RWS01_MONIBAS_0101hrl0242ra,52.365699999999997,4.842100000000000,West
RWS01_MONIBAS_0101hrl0247ra,52.370399999999997,4.842000000000000,West
RWS01_MONIBAS_0101hrl0253ra,52.375900000000001,4.843100000000000,West
RWS01_MONIBAS_0101hrl0257ra,52.379399999999997,4.844500000000000,West
RWS01_MONIBAS_0101hrl0261ra,52.383200000000002,4.844600000000000,West
RWS01_MONIBAS_0101hrl0267ra,52.388100000000001,4.844300000000000,West
RWS01_MONIBAS_0101hrl0271ra,52.392200000000003,4.844000000000000,West
RWS01_MONIBAS_0101hrl0271ra,52.392200000000003,4.844000000000000,West
RWS01_MONIBAS_0101hrl0277ra,52.397100000000002,4.844700000000000,West
RWS01_MONIBAS_0101hrl0281ra,52.400100000000002,4.847600000000000,West
RWS01_MONIBAS_0101hrl0285ra,52.403100000000002,4.851300000000000,North
RWS01_MONIBAS_0101hrl0285rb,52.403100000000002,4.851300000000000,North
RWS01_MONIBAS_0101hrl0287ra,52.404699999999998,4.853200000000000,North
RWS01_MONIBAS_0101hrl0290ra,52.406599999999997,4.855800000000000,North
RWS01_MONIBAS_0101hrl0293ra,52.408900000000003,4.858800000000000,North
RWS01_MONIBAS_0101hrl0296ra,52.411099999999998,4.861100000000000,North
RWS01_MONIBAS_0101hrl0297ra,52.412300000000002,4.862200000000000,North
RWS01_MONIBAS_0101hrl0299ra,52.413300000000000,4.863200000000000,North
RWS01_MONIBAS_0101hrl0300ra,52.414600000000000,4.864400000000000,North
RWS01_MONIBAS_0101hrl0300rb,52.413899999999998,4.863700000000000,North
RWS01_MONIBAS_0101hrl0302ra,52.415799999999997,4.865500000000000,North
RWS01_MONIBAS_0101hrl0304ra,52.417099999999998,4.866800000000000,North
RWS01_MONIBAS_0101hrl0307ra,52.419400000000003,4.869000000000000,North
RWS01_MONIBAS_0101hrl0308ra,52.420600000000000,4.870400000000000,North
RWS01_MONIBAS_0101hrl0312ra,52.422800000000002,4.874900000000000,North
RWS01_MONIBAS_0101hrl0314ra,52.423400000000001,4.877300000000000,North
RWS01_MONIBAS_0101hrl0319ra,52.424900000000001,4.885100000000000,North
RWS01_MONIBAS_0101hrl0326ra,52.424799999999998,4.894700000000000,North
RWS01_MONIBAS_0101hrl0326rb,52.424799999999998,4.894700000000000,North
RWS01_MONIBAS_0101hrl0330ra,52.423900000000003,4.899700000000000,North
RWS01_MONIBAS_0101hrr0019ra,52.418700000000001,4.911700000000000,North
RWS01_MONIBAS_0101hrr0025ra,52.415900000000001,4.919200000000000,North
RWS01_MONIBAS_0101hrr0032ra,52.412199999999999,4.927000000000000,North
RWS01_MONIBAS_0101hrr0037ra,52.409399999999998,4.932600000000000,North
RWS01_MONIBAS_0101hrr0042ra,52.407299999999999,4.939100000000000,east
RWS01_MONIBAS_0101hrr0045ra,52.406100000000002,4.943500000000000,east
RWS01_MONIBAS_0101hrr0051ra,52.402999999999999,4.951100000000000,east
RWS01_MONIBAS_0101hrr0057ra,52.399299999999997,4.957600000000000,east
RWS01_MONIBAS_0101hrr0063ra,52.394799999999996,4.962600000000000,east
RWS01_MONIBAS_0101hrr0067ra,52.391500000000001,4.965500000000000,east
RWS01_MONIBAS_0101hrr0069ra,52.390099999999997,4.966700000000000,east
RWS01_MONIBAS_0101hrr0072ra,52.388100000000001,4.968400000000000,east
RWS01_MONIBAS_0101hrr0074ra,52.386099999999999,4.970000000000000,east
RWS01_MONIBAS_0101hrr0078ra,52.383299999999998,4.971900000000000,east
RWS01_MONIBAS_0101hrr0080ra,52.381399999999999,4.972800000000000,east
RWS01_MONIBAS_0101hrr0085ra,52.377099999999999,4.973900000000000,east
RWS01_MONIBAS_0101hrr0086ra,52.376199999999997,4.974000000000000,east
RWS01_MONIBAS_0101hrr0087ra,52.374800000000000,4.974100000000000,east
RWS01_MONIBAS_0101hrr0088ra,52.373600000000003,4.974000000000000,east
RWS01_MONIBAS_0101hrr0090ra,52.372399999999999,4.973900000000000,east
RWS01_MONIBAS_0101hrr0092ra,52.370800000000003,4.973400000000000,east
RWS01_MONIBAS_0101hrr0093ra,52.369300000000003,4.972900000000000,east
RWS01_MONIBAS_0101hrr0097ra,52.365800000000000,4.971200000000000,east
RWS01_MONIBAS_0101hrr0110ra,52.355100000000000,4.965200000000000,east
RWS01_MONIBAS_0101hrr0113ra,52.353000000000002,4.964000000000000,east
RWS01_MONIBAS_0101hrr0118ra,52.348999999999997,4.960700000000000,east
RWS01_MONIBAS_0101hrr0123ra,52.344999999999999,4.956700000000000,east
RWS01_MONIBAS_0101hrr0127ra,52.341299999999997,4.953200000000000,east
RWS01_MONIBAS_0101hrr0129ra,52.340000000000003,4.951300000000000,east
RWS01_MONIBAS_0101hrr0133ra,52.338200000000001,4.946300000000000,east
RWS01_MONIBAS_0101hrr0135ra,52.337600000000002,4.943600000000000,east
RWS01_MONIBAS_0101hrr0138ra,52.336399999999998,4.939700000000000,east
RWS01_MONIBAS_0101hrr0141ra,52.334899999999998,4.935800000000000,east
RWS01_MONIBAS_0101hrr0144ra,52.333900000000000,4.932900000000000,south
RWS01_MONIBAS_0101hrr0147ra,52.332299999999996,4.928300000000000,south
RWS01_MONIBAS_0101hrr0149ra,52.331400000000002,4.925700000000000,south
RWS01_MONIBAS_0101hrr0153ra,52.329900000000002,4.921400000000000,south
RWS01_MONIBAS_0101hrr0153rb,52.329900000000002,4.921400000000000,south
RWS01_MONIBAS_0101hrr0157ra,52.328600000000002,4.915500000000000,south
RWS01_MONIBAS_0101hrr0163ra,52.329500000000003,4.907300000000000,south
RWS01_MONIBAS_0101hrr0169ra,52.332299999999996,4.900600000000000,south
RWS01_MONIBAS_0101hrr0171ra,52.333900000000000,4.897600000000000,south
RWS01_MONIBAS_0101hrr0175ra,52.336199999999998,4.893300000000000,south
RWS01_MONIBAS_0101hrr0180ra,52.338700000000003,4.888100000000000,south
RWS01_MONIBAS_0101hrr0185ra,52.339700000000001,4.880800000000000,south
RWS01_MONIBAS_0101hrr0189ra,52.339500000000001,4.874300000000000,south
RWS01_MONIBAS_0101hrr0194ra,52.339199999999998,4.867300000000000,south
RWS01_MONIBAS_0101hrr0197ra,52.338900000000002,4.862100000000000,south
RWS01_MONIBAS_0101hrr0203ra,52.338500000000003,4.854500000000000,south
RWS01_MONIBAS_0101hrr0205ra,52.338299999999997,4.850300000000000,south
RWS01_MONIBAS_0101hrr0209ra,52.338099999999997,4.844600000000000,West
RWS01_MONIBAS_0101hrr0215ra,52.341700000000003,4.841500000000000,West
RWS01_MONIBAS_0101hrr0219ra,52.345500000000001,4.841100000000000,West
